INDEX,TARGET,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
2395,6730,0,43,0,7,50490.50307,No,240773.8385,Yes,M,Masters,,57.00166682,Private,3930,1,Minivan,no,1156,1,No,4,10,Highly Urban/ Urban
2396,3182,2,45,3,15,90153.02791,No,NA,Yes,M,Masters,Lawyer,41.73151505,Private,18290,1,Van,yes,3639,2,No,3,19,Highly Urban/ Urban
2397,4515,0,24,3,11,24665.94612,Yes,0,z_No,M,Bachelors,Professional,54.37933732,Commercial,9010,10,Pickup,yes,0,0,Yes,1,10,Highly Urban/ Urban
2398,5100,0,24,2,8,11663.83886,Yes,91215.9767,z_No,M,Bachelors,Manager,15.05479813,Private,2670,1,Minivan,yes,0,0,No,0,13,Highly Urban/ Urban
2400,1363,0,53,0,14,69334.54185,No,NA,Yes,M,Masters,,26.54528428,Commercial,20200,1,Van,yes,5685,2,No,2,1,Highly Urban/ Urban
2401,2758,0,46,0,13,119903.8985,No,0,z_No,z_F,Masters,Lawyer,21.51673992,Private,23530,10,Sports Car,no,0,0,No,2,21,Highly Urban/ Urban
2405,5440,0,47,0,8,5845.717542,No,99468.32461,Yes,z_F,z_High School,Home Maker,10.05333183,Private,9030,1,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban
2406,895,0,44,0,9,124829.283,No,NA,z_No,z_F,Masters,,39.34523723,Commercial,31810,8,Pickup,no,0,0,No,0,16,Highly Urban/ Urban
2407,2782,0,37,0,11,36217.02048,No,186384.9632,z_No,z_F,z_High School,z_Blue Collar,57.17758885,Commercial,28090,1,Minivan,no,0,0,Yes,0,1,Highly Urban/ Urban
2408,1487,0,47,0,8,90939.94726,No,0,z_No,M,Bachelors,Professional,49.99158303,Commercial,16710,10,Van,yes,8490,3,No,0,10,Highly Urban/ Urban
2409,2440,0,47,0,11,28807.54813,No,0,z_No,M,z_High School,Student,40.49782793,Commercial,11840,1,Pickup,yes,1092,1,No,2,NA,Highly Urban/ Urban
2410,2992,0,26,3,15,69788.67031,No,206181.39,Yes,z_F,z_High School,Manager,36.96487321,Private,11770,1,z_SUV,no,2960,3,No,5,7,Highly Urban/ Urban
2411,3392,0,54,0,12,NA,No,200390.6872,Yes,z_F,z_High School,Clerical,67.26270166,Private,10480,6,z_SUV,no,27414,2,Yes,2,8,Highly Urban/ Urban
2412,5603.088598,0,61,0,13,57095.46761,No,0,z_No,M,<High School,z_Blue Collar,51.78442308,Private,7600,4,z_SUV,yes,1904,3,No,7,6,Highly Urban/ Urban
2413,3985,1,40,3,NA,39753.3837,No,181338.1248,Yes,z_F,z_High School,Clerical,50.41223966,Private,24820,7,z_SUV,no,0,0,No,0,13,Highly Urban/ Urban
2415,4366,0,58,0,14,41711.96908,No,NA,Yes,z_F,Masters,,5,Private,16810,7,Minivan,no,1351,3,No,1,16,Highly Urban/ Urban
2416,1257,2,44,4,14,25535.6538,No,178707.885,Yes,z_F,<High School,z_Blue Collar,50.37669951,Private,12160,7,z_SUV,no,0,0,Yes,1,6,Highly Urban/ Urban
2417,5524,0,36,0,9,79801.41081,No,0,z_No,z_F,z_High School,z_Blue Collar,21.49649605,Commercial,24810,6,Pickup,no,0,0,No,2,NA,Highly Urban/ Urban
2418,3793,0,46,0,8,36109.63995,No,175359.4905,z_No,z_F,z_High School,z_Blue Collar,18.28306437,Commercial,13260,6,z_SUV,no,26321,4,Yes,4,10,Highly Urban/ Urban
2419,3905,1,43,2,15,58024.86105,No,211109.3523,Yes,M,Bachelors,Clerical,15.5886228,Commercial,28840,6,Panel Truck,yes,0,0,No,0,8,Highly Urban/ Urban
2420,4356,1,60,2,17,52002.09244,Yes,242854.4644,z_No,M,Masters,,5,Commercial,28140,4,Panel Truck,no,0,0,No,0,12,Highly Urban/ Urban
2421,2705,0,33,4,0,0,Yes,0,z_No,M,z_High School,Student,13.66285957,Commercial,12470,1,Minivan,yes,10794,2,Yes,4,5,Highly Urban/ Urban
2423,6132,0,34,1,9,28719.14945,Yes,0,z_No,z_F,z_High School,z_Blue Collar,15.09006518,Commercial,14340,4,z_SUV,no,0,0,No,0,7,Highly Urban/ Urban
2425,6079,0,62,0,NA,137665.7518,No,NA,Yes,z_F,Masters,Professional,59.60417594,Private,17790,1,Sports Car,no,3902,2,No,8,15,Highly Urban/ Urban
2426,2943,0,32,2,12,40850.73953,Yes,112094.45,z_No,z_F,z_High School,Clerical,52.01664257,Private,15550,1,z_SUV,no,0,0,No,2,1,Highly Urban/ Urban
2427,5314,0,52,0,6,115075.2344,No,0,z_No,M,Bachelors,z_Blue Collar,22.90698922,Commercial,18210,1,Van,yes,7619,1,No,3,1,Highly Urban/ Urban
2428,3917,0,19,1,8,37535.96528,Yes,0,z_No,z_F,Bachelors,Professional,53.47403152,Private,22810,10,Pickup,no,4686,1,No,10,1,Highly Urban/ Urban
2429,4546,0,28,0,9,36112.6098,No,187871.3981,z_No,M,Bachelors,z_Blue Collar,75.44173371,Commercial,9240,4,Pickup,yes,5065,2,No,5,8,Highly Urban/ Urban
2431,4703,0,39,0,8,48489.75739,No,195777.2692,z_No,z_F,Bachelors,z_Blue Collar,39.05256472,Commercial,15180,4,z_SUV,no,3893,1,No,0,9,Highly Urban/ Urban
2432,1467,0,48,0,14,82885.49546,No,0,z_No,M,Bachelors,Manager,60.08392401,Private,21340,1,Minivan,no,0,0,No,1,13,Highly Urban/ Urban
2433,3968,0,47,0,0,0,No,0,z_No,M,<High School,Student,24.85797364,Private,17890,6,Van,no,0,0,No,0,5,Highly Urban/ Urban
2434,2627,0,26,0,9,24722.20142,No,0,z_No,z_F,<High School,Clerical,31.44989318,Private,7900,4,z_SUV,no,1320,2,No,10,4,Highly Urban/ Urban
2436,22351.70743,0,22,2,0,0,No,0,Yes,z_F,PhD,Home Maker,46.90536505,Private,13000,6,z_SUV,yes,7191,1,No,0,11,Highly Urban/ Urban
2437,18391.57454,0,42,2,17,54426.71536,Yes,0,z_No,z_F,Bachelors,Manager,29.15887199,Private,5700,1,Sports Car,no,0,0,No,2,7,Highly Urban/ Urban
2438,3096,0,30,3,0,0,Yes,0,z_No,z_F,<High School,Home Maker,48.93923327,Private,6130,9,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
2440,8362,0,57,0,13,26634.44338,No,167976.177,Yes,M,z_High School,Clerical,38.19120394,Commercial,4980,4,Pickup,no,7795,2,No,7,9,Highly Urban/ Urban
2441,262.0385439,0,39,4,12,NA,No,0,Yes,z_F,z_High School,Student,17.59791092,Private,5400,1,z_SUV,no,2781,3,No,0,NA,Highly Urban/ Urban
2443,629,0,44,2,17,66200.02229,Yes,223959.9791,z_No,z_F,Bachelors,Manager,52.68459009,Private,17260,13,z_SUV,no,0,0,No,1,9,Highly Urban/ Urban
2444,5771,0,30,2,10,34585.80417,Yes,0,z_No,M,z_High School,Clerical,37.52606043,Private,10130,7,Pickup,no,28174,2,Yes,7,NA,Highly Urban/ Urban
2446,4760.198934,0,35,3,15,31407.43798,Yes,119495.5473,z_No,z_F,<High School,Clerical,9.475765629,Private,8140,1,z_SUV,no,0,0,Yes,0,NA,Highly Urban/ Urban
2447,839,0,57,3,12,118155.2467,Yes,0,z_No,z_F,<High School,z_Blue Collar,43.2596097,Private,40520,4,z_SUV,no,0,0,No,4,6,Highly Urban/ Urban
2448,4719,0,53,0,0,NA,No,72114.66963,Yes,z_F,PhD,Home Maker,18.94105942,Private,6800,4,Sports Car,no,7236,3,No,4,19,Highly Urban/ Urban
2450,1497,0,57,0,11,128441.478,No,374931.1568,Yes,M,PhD,,28.68940485,Commercial,20040,1,Van,yes,6713,3,No,7,14,Highly Urban/ Urban
2452,1909,0,46,0,12,49917.0217,No,182125.876,Yes,z_F,<High School,z_Blue Collar,36.42174979,Private,18640,10,z_SUV,no,0,0,No,2,8,Highly Urban/ Urban
2453,2887,0,55,0,12,27687.79941,No,0,z_No,M,z_High School,z_Blue Collar,19.91541691,Commercial,16760,3,Van,yes,7369,1,No,3,8,Highly Urban/ Urban
2454,6763,0,27,1,9,10404.89704,Yes,0,z_No,z_F,<High School,z_Blue Collar,39.31111602,Private,15840,6,Sports Car,no,32477,2,Yes,1,NA,Highly Urban/ Urban
2455,7099,0,38,3,17,77830.09983,No,157793.3637,Yes,z_F,z_High School,z_Blue Collar,58.03333657,Commercial,11630,7,z_SUV,no,0,0,No,2,11,Highly Urban/ Urban
2456,6062,0,57,0,13,51342.89543,No,175607.1639,Yes,z_F,Bachelors,Professional,21.5148967,Private,15440,10,z_SUV,no,1125,1,No,4,11,Highly Urban/ Urban
2457,3138.398091,0,34,1,11,45842.66052,No,158707.8493,Yes,z_F,<High School,z_Blue Collar,12.18803319,Private,19980,21,z_SUV,no,0,0,Yes,0,5,Highly Urban/ Urban
2458,5094,0,28,3,0,0,No,0,Yes,z_F,z_High School,Student,45.1603387,Private,4950,1,z_SUV,no,8438,1,No,4,6,Highly Urban/ Urban
2459,1525,0,47,0,7,76900.84172,No,229973.2879,z_No,z_F,Masters,Lawyer,34.25927277,Private,18680,6,z_SUV,no,0,0,No,0,17,Highly Urban/ Urban
2460,4743,0,58,0,13,72840.45023,No,277784.0114,Yes,z_F,Bachelors,Professional,19.63726708,Commercial,27830,6,Van,no,3589,1,No,7,10,Highly Urban/ Urban
2462,4398,1,41,2,6,52942.49147,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,24.9072506,Commercial,24980,1,Pickup,no,10023,2,No,2,9,Highly Urban/ Urban
2463,4023,0,36,0,NA,158.223551,No,0,Yes,M,z_High School,Student,33.48956381,Private,18270,1,Minivan,yes,8187,3,No,0,NA,Highly Urban/ Urban
2466,2902,1,44,2,10,2141.033067,No,NA,Yes,M,z_High School,Student,53.46640068,Commercial,10070,1,Pickup,no,40958,1,Yes,1,1,Highly Urban/ Urban
2467,3398,0,59,0,9,51425.13551,No,189234.5649,Yes,z_F,z_High School,z_Blue Collar,19.47156295,Commercial,12540,1,z_SUV,no,0,0,No,3,1,Highly Urban/ Urban
2468,2637,0,47,0,13,50323.44097,No,183327.3144,Yes,M,<High School,z_Blue Collar,5,Private,7620,1,Minivan,no,5513,2,No,1,1,Highly Urban/ Urban
2469,6764,0,42,0,14,41901.05417,No,0,z_No,z_F,Masters,Home Maker,34.68376649,Private,17520,6,z_SUV,no,0,0,No,0,8,Highly Urban/ Urban
2470,13606.81396,0,36,0,8,28590.60298,No,0,z_No,z_F,z_High School,Clerical,28.8826577,Private,5000,13,Sports Car,no,0,0,Yes,0,1,Highly Urban/ Urban
2471,1633.725808,0,39,0,10,39511.57518,No,0,z_No,z_F,z_High School,z_Blue Collar,29.20193127,Commercial,7660,10,z_SUV,no,2054,2,No,1,1,Highly Urban/ Urban
2473,3304,0,48,0,13,34312.93306,No,NA,Yes,M,<High School,z_Blue Collar,49.96900944,Commercial,10300,1,Pickup,yes,0,0,No,8,6,Highly Urban/ Urban
2474,6005,0,63,0,0,0,No,89932.02155,Yes,z_F,PhD,Home Maker,35.78653574,Private,14590,10,z_SUV,no,7540,3,No,4,19,Highly Urban/ Urban
2475,4803,0,42,1,15,135276.2711,No,332700.5635,Yes,M,PhD,Doctor,24.83349504,Private,19230,1,Van,yes,0,0,No,0,13,Highly Urban/ Urban
2477,2582,0,48,0,13,70681.58887,No,263904.7755,Yes,z_F,z_High School,z_Blue Collar,24.65487336,Commercial,27800,4,Pickup,no,0,0,Yes,0,1,Highly Urban/ Urban
2478,2440,0,51,0,13,147923.2474,No,388763.4912,Yes,M,Bachelors,Manager,5,Commercial,26470,1,Panel Truck,yes,0,0,Yes,0,1,Highly Urban/ Urban
2479,3884,0,41,1,13,24660.2958,No,147587.8585,Yes,M,z_High School,Professional,24.59212703,Commercial,16230,1,Van,yes,5330,1,No,0,1,Highly Urban/ Urban
2480,1157,0,53,0,12,46395.75514,No,164037.2419,Yes,M,Bachelors,z_Blue Collar,28.69928056,Commercial,22340,10,Van,yes,0,0,No,0,11,Highly Urban/ Urban
2481,1824,0,48,0,12,17224.48389,No,106948.1614,Yes,M,<High School,Clerical,28.45054337,Commercial,9680,6,Pickup,yes,0,0,No,1,9,Highly Urban/ Urban
2483,4226,0,39,0,0,0,No,0,Yes,z_F,z_High School,Student,54.90094948,Commercial,5400,5,Sports Car,no,27973,3,Yes,6,8,Highly Urban/ Urban
2484,5050,1,41,3,0,0,No,65293.11009,Yes,z_F,z_High School,Home Maker,41.51668189,Private,1500,7,Sports Car,no,19425,1,Yes,1,1,Highly Urban/ Urban
2485,343.8478284,0,61,2,16,113754.1289,Yes,354906.5645,z_No,z_F,Masters,Lawyer,43.66006695,Private,19560,1,Sports Car,no,44029,4,Yes,6,18,Highly Urban/ Urban
2486,2979,1,37,3,14,NA,Yes,0,z_No,M,Bachelors,Professional,21.98948558,Private,22860,3,Minivan,yes,1361,2,No,6,13,Highly Urban/ Urban
2488,52489.75143,1,58,2,16,108046.7422,No,261776.8201,Yes,z_F,Bachelors,Professional,29.10984039,Private,18100,1,z_SUV,no,4646,2,No,3,10,Highly Urban/ Urban
2489,4600,0,62,0,14,144823.0574,No,370308.1601,Yes,z_F,PhD,Doctor,16.9433418,Private,22180,4,Sports Car,no,0,0,No,0,15,Highly Urban/ Urban
2490,5084,0,47,0,14,28750.44729,No,NA,z_No,z_F,<High School,z_Blue Collar,5.29695897,Private,6200,7,Minivan,no,11068,3,No,2,1,Highly Urban/ Urban
2491,9082,0,47,0,13,47212.92445,No,0,z_No,z_F,Masters,Lawyer,40.42810673,Private,27260,5,Van,no,1957,3,No,1,16,Highly Urban/ Urban
2492,5219,0,60,0,13,NA,No,0,z_No,M,PhD,,25.12325205,Commercial,7500,1,Pickup,no,6795,1,No,5,10,Highly Urban/ Urban
2493,2358,0,57,3,NA,0,No,51037.90348,Yes,z_F,z_High School,Student,32.06249961,Private,16720,1,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
2494,3921,0,49,0,12,55015.46246,No,194953.4173,Yes,M,Bachelors,z_Blue Collar,23.33178998,Commercial,6400,4,Pickup,yes,3034,2,No,5,7,Highly Urban/ Urban
2495,1750,0,50,0,11,17671.41696,No,130075.4593,Yes,z_F,<High School,Clerical,81.14916513,Private,8840,1,z_SUV,no,5787,1,No,1,1,Highly Urban/ Urban
2496,2776,0,51,0,9,163219.3286,No,0,z_No,M,Masters,,25.64048105,Commercial,11940,3,Pickup,no,0,0,No,1,20,Highly Urban/ Urban
2497,5317,0,60,0,5,17461.27997,No,175587.289,z_No,z_F,z_High School,Clerical,30.20506578,Private,11240,10,Sports Car,no,0,0,No,0,1,z_Highly Rural/ Rural
2499,3332,1,41,2,14,77432.27449,Yes,191042.34,z_No,z_F,Bachelors,Professional,42.69192065,Private,18110,1,Minivan,no,0,0,No,0,11,Highly Urban/ Urban
2500,2024,0,47,0,0,0,No,113253.2498,Yes,z_F,z_High School,Home Maker,5,Private,6200,1,Sports Car,no,4962,1,No,6,NA,Highly Urban/ Urban
2502,6623,0,27,3,8,35263.33198,Yes,0,z_No,z_F,z_High School,Clerical,10.30564921,Private,20150,6,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
2503,16802.6512,1,51,1,17,48881.94972,No,179926.2176,Yes,M,z_High School,Manager,35.43288975,Commercial,11510,6,Pickup,yes,42970,1,Yes,3,1,Highly Urban/ Urban
2505,5268,1,46,0,13,56236.73009,No,210027.2213,Yes,M,z_High School,z_Blue Collar,41.54427467,Commercial,7440,1,z_SUV,no,16165,2,Yes,2,8,Highly Urban/ Urban
2506,4637,0,46,0,12,113004.1596,No,323383.3875,Yes,M,Masters,,14.51706722,Commercial,29370,3,Panel Truck,yes,4174,2,No,3,15,Highly Urban/ Urban
2507,6909,0,46,0,0,0,No,0,z_No,M,Bachelors,Student,96.61432554,Commercial,18610,6,Van,no,0,0,No,2,NA,z_Highly Rural/ Rural
2508,5854,0,52,0,13,NA,No,145692.332,Yes,M,Masters,,27.66087046,Commercial,16530,1,Van,yes,5828,1,No,5,11,Highly Urban/ Urban
2509,838,0,26,1,5,49485.40945,No,174529.7126,Yes,z_F,Bachelors,Clerical,23.27729131,Private,17800,8,Sports Car,no,5269,1,No,6,5,Highly Urban/ Urban
2510,1306,0,47,0,0,0,No,0,z_No,z_F,PhD,Home Maker,28.08514823,Commercial,18040,6,Sports Car,no,0,0,No,6,10,Highly Urban/ Urban
2512,3621,0,30,0,9,34581.29227,No,0,z_No,z_F,<High School,z_Blue Collar,50.58796351,Private,16110,1,Minivan,no,3062,1,No,1,1,Highly Urban/ Urban
2513,7558,0,49,0,NA,47513.34613,No,0,z_No,M,Masters,,16.34888303,Private,7620,6,Pickup,yes,9921,3,No,3,12,Highly Urban/ Urban
2514,3386,1,38,1,7,64160.33831,Yes,0,z_No,M,z_High School,z_Blue Collar,43.06939796,Private,21530,6,Van,no,1913,1,No,4,NA,Highly Urban/ Urban
2515,2818,0,54,0,13,39480.09469,No,0,z_No,z_F,Bachelors,Clerical,41.11030848,Private,22610,1,z_SUV,no,0,0,No,4,9,Highly Urban/ Urban
2516,2451,0,39,0,12,12179.01001,No,107068.9435,z_No,M,<High School,Clerical,51.22864657,Private,2720,10,Minivan,yes,0,0,No,5,1,Highly Urban/ Urban
2517,2077,0,51,0,16,NA,No,165640.5434,Yes,M,Bachelors,Professional,6.724384371,Private,34180,6,Minivan,no,0,0,No,2,14,Highly Urban/ Urban
2519,3646.399128,0,60,0,13,55259.98736,No,187662.2205,Yes,z_F,z_High School,Professional,35.62943493,Private,16450,1,z_SUV,no,1064,2,No,2,3,Highly Urban/ Urban
2520,17628.36589,0,47,1,10,82632.70729,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,45.18316585,Commercial,14460,6,z_SUV,no,15697,2,Yes,0,10,Highly Urban/ Urban
2522,4929,0,51,0,6,42313.06406,No,0,z_No,z_F,Bachelors,z_Blue Collar,27.2631757,Commercial,14340,4,z_SUV,no,0,0,No,4,NA,Highly Urban/ Urban
2523,4112.143428,0,55,0,0,0,No,0,z_No,z_F,<High School,Home Maker,47.72017058,Commercial,17050,6,Pickup,no,2962,1,No,9,1,Highly Urban/ Urban
2524,4218.393173,0,55,0,10,20046.47856,No,154672.0872,Yes,z_F,Masters,Manager,57.39311662,Private,5300,3,z_SUV,no,0,0,No,2,20,Highly Urban/ Urban
2525,6124,0,24,4,13,27546.93026,Yes,0,z_No,M,z_High School,z_Blue Collar,38.47900047,Commercial,6650,6,Pickup,yes,0,0,Yes,4,6,Highly Urban/ Urban
2526,6093,0,46,0,0,NA,No,0,z_No,z_F,z_High School,Student,42.81495932,Commercial,21280,3,Pickup,no,9303,2,No,1,8,Highly Urban/ Urban
2527,531,1,42,1,10,78372.16797,No,286329.7003,Yes,z_F,Bachelors,Professional,37.56558074,Private,15120,11,Sports Car,no,0,0,No,0,NA,Highly Urban/ Urban
2528,11193.08796,0,50,0,0,0,No,113869.5469,Yes,z_F,z_High School,Home Maker,12.02530439,Commercial,29200,7,Van,no,0,0,Yes,6,NA,Highly Urban/ Urban
2529,3844,1,41,2,13,65885.2639,Yes,0,z_No,z_F,z_High School,z_Blue Collar,31.80580438,Commercial,13660,1,z_SUV,no,4394,4,No,0,NA,Highly Urban/ Urban
2531,4572.734658,2,46,0,0,0,No,0,z_No,z_F,Bachelors,Home Maker,24.80094403,Commercial,7270,4,Pickup,no,2280,3,No,0,12,Highly Urban/ Urban
2532,4491,0,63,0,12,42862.37568,No,0,z_No,z_F,z_High School,Professional,17.09344952,Private,7800,11,Sports Car,no,0,0,Yes,0,1,Highly Urban/ Urban
2533,6961,0,44,0,9,53121.90927,No,216534.2976,Yes,z_F,z_High School,z_Blue Collar,23.47480879,Commercial,11210,4,z_SUV,no,7312,1,No,0,8,Highly Urban/ Urban
2534,7881.940071,0,28,2,12,38304.64938,No,135830.7432,Yes,z_F,Masters,Manager,41.81238577,Private,21980,9,Minivan,no,1310,1,No,6,15,Highly Urban/ Urban
2535,4545,0,35,0,11,46416.16976,No,183094.1594,Yes,z_F,<High School,Clerical,27.48813153,Commercial,28290,4,Van,no,0,0,Yes,0,1,Highly Urban/ Urban
2536,3870,0,38,0,12,51773.34183,No,185145.3914,Yes,z_F,z_High School,z_Blue Collar,44.5814914,Commercial,14610,4,Pickup,no,0,0,No,1,10,Highly Urban/ Urban
2537,5440,0,23,3,13,16192.67589,Yes,0,z_No,M,z_High School,Clerical,35.62877428,Private,7290,7,Minivan,yes,0,0,Yes,3,1,Highly Urban/ Urban
2538,4652,0,34,0,11,27434.34217,No,120044.4969,Yes,M,<High School,z_Blue Collar,45.17736875,Private,13610,1,Minivan,yes,0,0,No,0,5,Highly Urban/ Urban
2539,5209,0,43,2,15,6324.240652,No,0,Yes,M,<High School,Student,57.69682805,Private,13180,1,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
2540,6969,0,46,0,12,24139.23645,No,0,z_No,M,<High School,Clerical,41.2977838,Private,8510,3,Pickup,no,5233,2,No,2,1,Highly Urban/ Urban
2541,5413,0,55,0,15,81426.79846,No,0,z_No,z_F,Masters,Lawyer,6.552869285,Private,20320,8,Pickup,no,21548,2,Yes,2,17,Highly Urban/ Urban
2542,1546,0,47,0,13,113356.0036,No,380945.3259,Yes,z_F,Masters,,8.998174533,Commercial,16580,6,Pickup,no,0,0,No,0,16,z_Highly Rural/ Rural
2544,2301,0,55,0,11,70459.5545,No,220404.7541,Yes,z_F,Masters,Lawyer,35.39142361,Private,21420,1,z_SUV,no,6440,1,No,0,8,Highly Urban/ Urban
2546,2457,0,32,3,10,67398.58137,No,185061.4773,Yes,M,Masters,,32.74500263,Private,11520,7,Pickup,yes,0,0,No,0,21,Highly Urban/ Urban
2547,5928,0,35,3,15,109103.9078,Yes,0,z_No,z_F,z_High School,Professional,67.50918212,Private,5000,10,z_SUV,no,3349,1,No,6,13,Highly Urban/ Urban
2548,3982,0,48,0,13,64048.52337,No,202656.705,Yes,M,Masters,,42.26389977,Commercial,22930,3,Panel Truck,yes,0,0,No,0,17,Highly Urban/ Urban
2549,1119,0,43,1,12,43573.79633,Yes,0,z_No,z_F,z_High School,Manager,20.5882494,Private,20550,11,Sports Car,no,5769,1,No,1,1,Highly Urban/ Urban
2550,4378,0,47,0,12,61352.28958,No,223768.0866,Yes,z_F,Masters,Lawyer,47.47569556,Private,33510,6,Van,no,1893,1,No,4,12,Highly Urban/ Urban
2551,4255,0,60,0,13,22795.89603,No,140907.8105,Yes,M,Masters,Lawyer,51.92002564,Private,9780,13,Minivan,yes,9818,3,No,3,17,Highly Urban/ Urban
2552,11087.85906,0,50,0,14,62569.836,No,0,z_No,z_F,z_High School,Clerical,49.3633459,Private,18760,6,Minivan,no,0,0,No,0,6,Highly Urban/ Urban
2553,1031,0,38,0,6,88981.18156,No,252797.0891,z_No,M,Masters,,19.29829392,Commercial,22450,7,Van,yes,4986,2,No,0,17,Highly Urban/ Urban
2554,7756,1,45,2,8,75555.78024,No,269688.0841,Yes,z_F,Masters,Professional,26.15661879,Private,31350,4,Van,no,1435,3,Yes,1,8,Highly Urban/ Urban
2555,7581,0,54,0,7,29566.59264,No,195059.6543,Yes,M,<High School,z_Blue Collar,17.85802703,Commercial,20200,6,Van,no,2913,1,Yes,7,1,Highly Urban/ Urban
2556,2615,0,47,0,14,40777.4044,No,NA,Yes,z_F,z_High School,z_Blue Collar,36.12587084,Commercial,10280,6,z_SUV,no,20372,3,Yes,3,1,Highly Urban/ Urban
2557,4261,1,43,2,9,39719.70519,Yes,0,z_No,M,<High School,z_Blue Collar,21.84884746,Private,13390,9,Minivan,no,892,4,No,4,1,Highly Urban/ Urban
2558,2489,0,47,0,11,19956.19469,No,0,z_No,M,<High School,Clerical,25.07292057,Private,8200,8,Minivan,yes,25355,2,Yes,4,1,Highly Urban/ Urban
2559,3060,0,46,0,12,46253.61407,No,162914.2067,Yes,M,z_High School,z_Blue Collar,30.34749569,Commercial,10730,12,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
2560,5945.018003,0,38,3,NA,10652.61158,Yes,0,z_No,z_F,<High School,Clerical,16.08871833,Private,14270,4,Sports Car,no,0,0,No,3,1,z_Highly Rural/ Rural
2562,4101,0,57,0,14,68818.02497,No,253973.5527,Yes,z_F,Bachelors,Professional,46.22003131,Private,23050,1,Minivan,no,0,0,No,4,9,Highly Urban/ Urban
2563,5846,0,56,2,11,38289.69664,Yes,0,z_No,z_F,<High School,z_Blue Collar,5,Private,13250,6,z_SUV,no,7716,3,No,0,8,Highly Urban/ Urban
2564,4274,0,58,0,14,113195.1572,No,302154.3286,z_No,M,Masters,,20.97263103,Commercial,18620,11,Van,no,4020,2,No,0,12,Highly Urban/ Urban
2565,2017,1,39,2,14,89361.89757,No,243922.3628,Yes,z_F,Bachelors,z_Blue Collar,5,Commercial,11620,1,z_SUV,no,0,0,No,5,10,Highly Urban/ Urban
2567,5289,1,39,1,14,NA,No,178544.8178,Yes,z_F,Bachelors,z_Blue Collar,40.36110102,Commercial,11780,6,Sports Car,no,8156,2,No,5,8,Highly Urban/ Urban
2568,1946,1,42,2,10,26770.40813,Yes,0,z_No,M,z_High School,Clerical,15.42765866,Private,18900,1,Van,no,0,0,Yes,0,NA,Highly Urban/ Urban
2569,3905,1,39,2,13,31923.66126,Yes,0,z_No,M,z_High School,Clerical,50.29519636,Private,11300,11,Pickup,yes,3774,2,No,0,7,Highly Urban/ Urban
2570,5064,3,62,4,16,53698.04591,No,NA,Yes,z_F,Bachelors,Professional,74.5481207,Private,13070,1,Sports Car,no,3664,1,No,0,1,z_Highly Rural/ Rural
2571,6139,0,57,0,16,7280.439632,No,0,Yes,M,Bachelors,Student,13.99546124,Commercial,36360,1,Minivan,yes,15724,2,Yes,6,9,Highly Urban/ Urban
2573,5047,0,40,0,3,101059.3938,No,302339.5964,Yes,M,Bachelors,Professional,35.33795237,Commercial,23780,1,Panel Truck,yes,3808,2,No,0,9,Highly Urban/ Urban
2574,2497,0,49,0,11,36552.34015,No,171716.293,z_No,z_F,z_High School,Professional,13.08502415,Private,17030,4,Sports Car,no,2938,1,No,0,9,z_Highly Rural/ Rural
2575,864,0,25,2,11,44515.85387,Yes,0,z_No,z_F,Bachelors,Clerical,17.03682372,Private,8450,1,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
2576,8128,0,47,0,0,0,No,0,Yes,M,z_High School,Student,58.44603034,Private,6100,1,Pickup,no,0,0,No,2,1,Highly Urban/ Urban
2579,8653,0,41,2,14,NA,Yes,205282.6738,z_No,M,z_High School,z_Blue Collar,27.95179862,Commercial,33800,4,Panel Truck,yes,0,0,No,3,12,Highly Urban/ Urban
2583,6022,0,41,0,0,0,No,60944.3693,z_No,z_F,<High School,Home Maker,58.91060997,Private,22070,1,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
2585,5728,0,35,2,13,54309.17735,Yes,0,z_No,z_F,z_High School,z_Blue Collar,37.21624957,Commercial,19150,6,Pickup,no,32871,1,Yes,4,8,Highly Urban/ Urban
2586,4994,0,34,1,6,29706.75768,No,133725.2623,Yes,M,Masters,Manager,23.59414608,Commercial,8020,1,Pickup,yes,6109,3,No,4,18,Highly Urban/ Urban
2587,2658,0,58,0,13,38258.72457,No,195212.5372,Yes,M,z_High School,Clerical,58.21905428,Commercial,11130,1,Pickup,no,5712,4,No,3,1,Highly Urban/ Urban
2588,4688,0,51,0,12,30969.09671,No,181778.9497,Yes,M,z_High School,Clerical,39.68209715,Commercial,23650,10,Panel Truck,yes,4674,4,No,3,8,Highly Urban/ Urban
